254,254,255,255,254,255,254,255,252,253,255,254,255,255,255,255
254,255,255,254,253,252,253,254,252,255,254,254,254,254,254,254
254,254,254,255,252,253,253,254,251,253,255,253,254,254,255,254
255,254,253,254,253,252,251,253,255,253,254,254,255,253,255,254
255,254,255,253,252,253,227,242,253,252,252,252,252,254,254,255
255,255,254,253,251,254,134,208,253,253,253,252,254,255,254,254
254,254,254,255,252,243,139,202,253,254,253,254,253,254,254,255
255,254,253,253,240,126,53,113,177,250,253,253,254,253,253,254
252,253,254,254,251,225,111,240,233,251,252,254,254,255,255,255
254,254,254,253,253,200,121,240,252,253,253,252,254,255,255,255
253,254,254,254,253,227,82,182,229,236,252,253,253,255,255,255
254,254,254,254,253,252,198,139,121,182,253,254,253,255,254,255
254,254,255,253,253,253,253,252,255,254,254,254,253,255,254,253
255,254,254,253,255,254,253,255,252,255,254,254,254,255,254,254
255,255,255,254,254,254,254,255,253,252,255,254,255,255,254,255
255,255,255,255,255,254,255,253,255,255,255,255,255,254,254,253
