255,254,255,254,255,255,255,252,255,254,255,255,252,255,254,254
253,254,254,255,253,254,255,255,254,255,251,255,255,251,255,255
254,255,254,251,255,252,255,250,253,255,255,254,254,254,255,255
255,253,255,255,254,255,251,255,255,253,251,255,253,253,255,252
254,252,255,255,255,254,255,253,254,255,255,255,255,255,253,255
254,255,255,252,2,255,252,255,255,0,255,249,253,253,255,255
255,251,255,255,0,255,255,255,0,3,248,255,255,255,255,255
255,255,255,254,255,1,255,253,3,0,255,255,252,255,255,254
255,255,255,255,252,2,251,255,0,0,1,255,255,251,255,255
255,253,251,255,251,0,255,255,4,254,0,254,255,255,255,253
255,255,254,255,255,0,0,0,0,253,2,255,252,255,252,255
255,255,255,252,255,253,0,2,255,255,0,254,255,255,255,255
253,255,249,255,254,250,255,254,255,255,254,0,255,252,251,255
255,254,255,252,253,255,255,252,255,255,254,253,255,252,255,253
255,251,254,255,253,255,254,255,255,251,255,255,251,255,253,255
254,255,255,254,255,253,255,253,253,255,253,251,255,254,255,254
