255,255,255,253,255,254,255,255,253,255,252,255,255,253,255,255
255,251,255,255,254,253,255,254,255,255,255,252,254,255,253,255
255,255,253,253,255,255,250,255,255,252,254,255,255,253,254,255
254,251,255,251,255,252,255,255,255,255,255,251,255,255,252,253
255,255,254,255,254,255,255,254,255,252,255,255,251,255,255,255
254,255,251,255,0,2,0,0,0,3,0,255,255,255,255,252
255,255,255,255,255,253,255,255,255,255,0,253,255,252,255,255
255,255,254,254,255,255,255,254,255,0,0,255,253,255,255,254
255,255,255,255,255,254,255,1,0,0,255,255,255,255,250,255
252,255,254,255,254,254,1,0,255,255,254,255,254,250,255,255
255,253,253,255,254,1,3,254,255,252,255,253,255,255,254,255
252,255,255,254,2,0,3,0,255,255,0,0,0,3,249,255
255,255,252,255,255,254,255,0,0,2,0,255,255,255,255,254
255,253,255,255,253,255,255,255,255,255,252,253,255,252,252,255
253,255,255,254,255,252,253,255,251,255,254,255,252,255,255,253
255,254,255,254,253,255,255,255,255,252,255,255,255,254,253,255
