255,255,251,255,255,253,255,255,255,255,253,255,255,254,255,255
253,255,255,254,255,254,253,254,252,251,255,255,250,255,254,255
255,253,251,255,252,255,255,254,255,255,253,253,255,255,253,255
254,255,254,255,255,249,255,254,253,0,255,255,251,255,254,255
255,255,255,254,250,5,254,255,254,4,253,252,255,254,255,255
255,250,255,255,252,0,255,255,0,0,253,255,255,253,252,254
255,254,255,252,254,4,0,0,0,0,255,253,250,255,255,255
253,255,253,255,255,251,1,1,254,2,252,255,255,252,253,255
254,255,255,255,255,255,253,253,253,2,255,255,252,255,255,255
253,255,249,255,0,255,255,255,254,0,254,255,255,253,255,253
255,254,255,255,2,0,254,255,255,3,254,255,251,255,255,255
255,255,254,252,255,1,255,253,255,0,255,252,254,255,255,253
255,253,255,255,253,0,0,0,0,255,249,255,255,255,250,255
254,255,255,253,255,254,0,2,254,255,255,254,253,255,254,255
254,255,255,255,254,253,255,253,253,255,255,255,255,250,255,254
255,249,255,255,254,255,252,255,255,251,255,251,255,255,253,255
