255,253,255,255,255,251,255,255,253,255,253,255,252,255,253,254
253,255,251,255,255,255,254,255,253,255,255,254,255,253,253,255
253,255,255,255,253,255,254,252,255,254,255,255,255,254,253,255
255,247,255,254,253,255,255,255,255,255,254,254,253,252,255,251
255,255,253,255,252,255,254,255,254,255,251,255,255,255,255,255
255,255,255,255,255,252,255,252,255,251,255,254,250,253,251,255
255,253,254,1,1,0,0,1,0,2,0,255,255,255,255,251
255,255,255,251,255,255,255,255,2,0,254,255,253,250,255,255
255,255,255,255,253,255,255,0,0,255,255,254,255,255,253,255
254,255,253,255,252,254,255,1,255,255,252,255,252,255,255,255
255,252,255,255,255,3,0,255,252,255,253,255,255,255,255,253
255,255,254,255,0,0,254,255,255,254,255,255,254,253,255,255
255,255,252,254,2,4,0,0,0,0,0,0,250,255,253,255
254,255,254,255,251,250,255,254,255,255,253,255,255,250,255,252
255,251,255,255,255,255,255,253,251,255,254,254,250,255,255,254
254,255,253,254,254,255,254,255,255,254,255,254,255,251,255,254
