252,253,255,254,255,254,255,255,251,252,255,254,254,255,255,255
253,252,255,255,254,254,255,253,255,254,255,253,255,254,255,255
254,254,254,254,253,253,253,252,254,254,253,255,254,254,255,255
254,255,255,255,253,252,252,251,253,254,253,255,254,254,255,255
255,253,254,253,252,253,251,250,254,254,254,253,254,253,255,255
254,255,254,252,252,253,217,171,252,251,252,254,253,253,254,255
255,255,253,254,251,251,226,157,246,217,144,216,253,255,255,254
255,255,254,252,252,252,248,147,124,127,167,242,254,253,255,255
252,252,254,254,253,230,131,44,8,204,255,252,252,251,255,255
254,254,254,252,248,129,119,187,104,147,248,253,253,254,255,254
254,254,253,253,252,235,252,253,230,99,200,252,254,253,255,255
255,255,254,255,251,252,251,252,254,251,249,252,251,253,255,254
254,254,254,255,252,254,250,254,252,252,252,254,252,254,253,255
255,255,255,254,255,253,252,254,251,252,254,253,252,253,254,254
255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255
255,255,255,254,255,255,254,253,255,255,255,255,255,255,254,255
