250,252,253,255,254,254,252,255,251,251,255,255,253,255,255,255
254,251,252,253,250,254,255,255,251,254,252,255,254,253,255,253
253,252,253,252,254,253,252,253,255,255,253,254,249,255,254,255
253,253,252,252,251,253,253,253,253,252,253,250,254,255,253,254
255,253,252,254,254,238,234,251,252,200,149,237,250,254,254,254
255,253,252,251,253,170,106,233,222,58,106,238,254,254,254,254
252,255,254,254,252,188,35,153,54,62,208,253,252,253,254,255
254,254,252,251,253,244,99,14,46,237,254,254,253,252,252,255
249,251,253,253,249,141,31,191,15,122,251,255,251,253,254,255
255,253,252,253,248,168,180,249,160,30,183,255,250,252,253,254
253,251,252,254,253,253,255,255,248,197,120,219,253,253,254,255
253,252,253,254,252,252,251,253,250,252,232,247,253,254,254,255
253,255,254,254,253,252,254,253,253,254,252,251,252,253,252,253
253,254,252,253,253,253,254,255,254,254,253,253,254,255,254,255
255,255,254,254,253,253,254,254,254,255,254,254,254,255,255,255
255,255,254,254,254,253,253,255,255,255,254,254,253,255,254,255
