252,253,255,255,255,254,255,255,253,252,253,255,254,253,255,255
253,255,255,254,255,253,253,253,254,254,254,254,253,254,255,255
255,254,253,254,254,254,254,254,254,255,254,253,255,255,254,255
255,255,254,254,253,253,252,252,253,253,253,254,254,255,255,255
254,254,254,254,255,252,252,253,253,253,253,254,255,253,255,254
253,254,253,252,252,254,213,175,254,253,252,254,251,253,255,255
255,255,254,252,238,222,127,147,252,251,252,251,254,254,254,255
255,255,253,253,223,160,88,157,116,121,185,252,252,254,255,255
252,252,253,253,254,221,130,248,250,239,243,252,255,254,255,255
254,252,253,253,252,213,114,242,252,252,253,255,253,252,254,255
253,254,254,253,251,240,115,124,128,197,252,252,253,253,255,255
254,254,253,255,253,250,252,235,202,244,252,253,254,254,255,255
254,253,253,254,253,253,251,254,253,251,253,253,255,252,253,254
254,253,254,254,254,252,252,253,253,253,253,253,254,253,254,255
255,255,255,255,255,254,255,255,255,254,255,254,255,255,255,255
255,255,255,255,254,255,254,254,255,255,255,255,255,255,255,254
