251,251,252,255,254,254,255,255,251,253,254,255,252,255,255,255
251,254,252,254,254,252,254,252,252,255,255,255,254,254,255,255
254,252,255,254,255,254,255,251,253,251,251,251,253,254,254,255
253,254,252,254,166,206,252,253,254,252,215,156,224,254,254,254
252,253,252,254,224,122,210,254,251,196,44,86,237,253,254,255
254,255,253,251,255,188,131,236,217,44,85,231,254,253,255,253
253,252,253,253,254,253,146,168,211,91,221,252,253,255,254,253
254,252,252,251,252,253,167,38,29,168,250,252,253,253,253,254
252,252,252,254,255,230,111,205,183,15,169,254,253,253,255,255
254,251,255,254,227,129,172,252,243,129,160,253,252,252,254,255
253,252,253,255,173,114,253,253,246,128,51,220,253,253,254,255
252,252,255,252,219,203,252,254,250,234,149,226,253,252,253,255
255,253,253,254,253,251,253,254,253,253,255,254,253,253,253,255
254,253,255,254,252,253,253,254,255,253,254,254,254,255,254,255
253,255,254,253,253,252,254,254,255,254,254,254,254,255,255,254
255,255,254,255,255,254,255,253,255,254,254,254,254,255,254,255
