255,253,255,253,255,255,255,255,255,255,255,253,255,251,255,255
255,255,255,255,251,255,253,255,255,252,255,253,250,255,255,251
255,252,255,255,255,251,255,255,255,255,254,255,255,254,252,255
253,255,254,252,255,253,255,255,252,1,0,254,255,254,255,255
255,255,251,255,255,0,255,255,255,0,2,255,255,255,255,251
255,253,255,255,248,1,0,254,251,6,0,253,253,255,253,255
253,255,251,255,255,255,0,255,0,0,255,254,255,255,254,253
255,255,255,253,254,255,0,1,255,1,252,255,254,251,255,252
255,254,255,255,250,255,255,255,255,0,255,253,254,255,254,255
255,254,253,253,255,253,255,252,255,0,255,255,255,254,255,255
253,255,255,255,255,2,252,255,255,0,254,255,255,252,255,254
255,252,252,255,255,0,0,0,2,0,255,255,252,255,254,255
252,255,255,255,252,255,255,252,254,255,251,253,255,255,252,254
255,255,253,254,255,255,254,253,254,255,255,255,248,255,254,255
254,255,254,254,255,255,254,255,252,255,253,255,255,249,255,253
254,255,254,255,255,255,254,255,255,254,255,253,253,255,254,255
