253,255,255,255,255,255,254,255,254,255,255,253,255,254,255,253
255,253,255,253,252,253,255,253,255,252,252,255,255,255,255,255
255,253,252,255,255,255,255,254,251,255,251,255,255,255,255,250
254,252,255,255,249,2,252,255,254,251,255,251,255,253,253,255
255,255,255,252,255,1,255,254,255,252,253,255,253,255,255,253
254,255,250,255,255,0,255,252,252,255,255,254,255,253,253,254
255,255,255,254,255,0,4,254,255,255,255,254,254,254,255,255
253,255,254,254,3,0,0,2,0,0,0,255,255,255,254,255
255,253,254,255,255,253,2,252,255,252,255,255,252,253,255,252
254,255,255,251,250,255,0,255,253,255,250,253,255,255,255,255
253,253,255,254,255,252,0,255,254,255,255,255,255,255,250,252
255,253,254,253,255,255,0,255,255,252,255,254,254,255,255,255
254,255,254,255,252,254,3,0,254,255,250,255,252,255,252,255
255,255,253,255,255,252,255,0,0,2,254,255,255,252,255,254
255,253,255,251,255,255,254,255,255,253,255,253,255,255,251,255
255,255,253,255,253,253,255,253,255,255,255,255,254,253,255,255
