251,252,254,255,254,253,254,255,251,252,254,255,254,254,255,255
254,253,255,254,251,253,253,253,253,254,254,253,253,253,253,255
254,254,255,254,253,252,254,254,255,253,253,253,253,254,254,255
253,254,252,253,254,252,252,253,254,252,252,253,251,255,254,254
251,250,253,251,232,170,237,254,253,254,252,253,254,254,254,254
255,254,254,255,219,101,206,253,253,255,253,254,254,254,255,254
253,253,251,252,230,116,188,252,253,254,253,252,255,255,253,254
254,254,253,252,203,105,98,131,157,252,253,252,252,253,253,253
252,252,252,246,68,65,115,230,252,251,252,253,253,252,255,255
252,253,254,250,255,162,134,245,251,255,253,255,254,253,254,254
253,253,254,253,255,178,124,236,254,252,253,249,254,255,254,253
254,253,253,252,253,221,105,63,131,114,135,234,253,253,253,253
255,252,252,254,253,253,252,225,252,254,252,252,255,254,253,253
255,254,252,252,253,254,252,252,253,253,253,253,253,255,253,254
253,254,254,254,253,254,253,252,254,254,253,254,254,255,253,253
255,255,254,254,255,254,254,254,255,255,255,255,254,254,254,254
