252,251,253,255,254,254,255,255,250,251,253,254,255,255,255,255
253,254,255,251,253,252,253,254,254,254,253,251,254,254,255,253
255,252,252,252,253,254,252,249,253,252,249,253,255,255,253,254
255,255,252,252,252,255,253,253,252,252,253,249,254,254,255,254
254,252,253,253,179,156,254,252,254,253,255,253,254,254,253,254
250,254,250,253,116,69,219,255,251,252,251,254,250,252,254,255
253,251,254,253,213,88,207,252,253,223,188,243,253,254,252,254
254,254,253,253,203,77,217,253,239,113,127,241,251,254,254,253
253,251,253,250,232,88,158,253,189,54,206,254,255,254,255,255
251,253,249,251,236,120,175,255,158,122,253,252,250,255,254,254
255,252,254,254,243,171,190,247,122,154,253,254,255,254,254,254
251,250,253,254,253,180,140,81,191,247,253,253,252,254,254,254
254,253,253,252,255,245,105,191,253,251,251,253,251,253,254,255
255,254,253,251,254,233,127,215,254,250,252,254,253,253,254,254
251,254,254,254,253,254,253,255,251,255,253,252,253,254,254,254
255,255,253,254,252,252,253,253,253,255,252,253,253,254,253,254
