249,251,252,254,254,252,255,255,253,251,255,255,255,255,255,255
255,254,255,252,253,253,255,254,252,253,253,254,255,255,255,255
253,251,254,255,253,253,253,253,253,252,255,254,252,255,255,255
253,255,252,251,255,252,253,255,253,254,254,251,255,255,254,255
252,251,254,248,250,254,252,251,235,186,248,254,253,255,255,255
255,254,251,253,254,201,177,242,213,97,220,250,253,255,255,255
253,251,254,254,253,184,112,230,215,84,197,254,255,255,255,255
255,254,253,253,251,232,123,53,80,31,164,253,252,254,254,254
252,253,253,253,254,253,254,238,252,160,138,245,254,254,255,255
254,253,255,249,254,251,251,252,251,179,119,235,252,254,253,255
255,253,253,253,253,255,254,254,255,210,104,219,253,254,254,253
253,254,254,252,250,252,201,156,243,211,81,201,253,253,253,254
255,252,253,252,254,254,190,185,45,1,70,225,253,254,253,254
255,255,254,253,254,254,255,252,227,100,162,247,252,255,254,255
254,254,254,254,253,255,254,255,250,253,253,251,255,255,255,255
254,254,254,255,253,254,253,252,255,254,252,254,254,255,254,255
