251,251,254,253,254,253,255,255,250,252,253,254,254,255,255,255
253,253,255,252,253,254,251,253,251,252,254,253,254,254,255,255
255,252,253,255,252,254,255,251,253,252,254,255,253,254,255,254
254,252,252,251,252,253,253,254,252,251,252,253,253,253,253,255
252,253,253,252,247,171,119,199,196,68,138,212,249,253,253,255
254,252,255,253,235,98,51,36,12,74,49,2,91,255,253,253
253,253,250,254,248,218,237,251,232,114,29,93,252,255,253,253
254,252,253,253,253,253,229,143,53,109,196,245,255,254,253,254
250,251,255,251,250,179,42,41,229,251,253,254,254,253,255,255
253,254,250,253,130,10,34,212,253,254,252,253,252,253,254,253
253,253,254,254,226,150,76,14,27,95,184,240,253,255,255,255
254,252,251,253,250,254,253,254,231,188,149,120,216,255,255,254
253,253,253,251,254,254,252,252,255,252,253,255,252,255,255,254
255,254,254,255,254,253,253,253,252,253,254,254,253,255,254,255
254,253,255,254,254,253,253,254,253,253,252,254,253,255,254,254
255,255,253,254,254,252,253,253,255,255,252,254,254,255,255,255
