253,251,255,255,255,254,255,255,252,252,254,254,254,254,255,255
255,255,255,255,254,255,253,254,254,254,255,254,254,253,255,255
254,255,255,253,253,255,254,253,254,253,253,251,253,254,254,255
254,254,254,254,253,253,253,253,254,254,253,253,253,254,255,255
253,254,253,254,254,252,253,253,255,255,253,253,252,252,253,254
254,253,253,254,252,254,253,252,254,254,253,252,253,254,254,254
252,253,253,252,254,253,255,253,191,150,238,255,255,255,255,255
255,255,254,244,163,116,109,108,17,147,247,252,253,253,254,255
252,252,254,253,238,250,255,105,73,246,253,254,253,251,253,255
255,253,252,252,251,254,253,122,184,253,252,254,255,253,253,253
252,253,252,253,253,240,120,133,243,203,152,176,248,253,254,254
254,255,253,253,254,200,1,29,10,71,176,244,252,255,253,254
254,255,253,254,255,223,104,169,249,252,255,252,252,251,252,253
254,254,253,254,254,253,252,252,251,252,255,254,253,254,255,255
255,254,254,255,254,253,251,252,253,253,252,255,255,255,255,254
255,255,255,253,253,255,254,254,254,254,254,254,253,255,254,253
