252,252,253,254,252,253,255,255,250,251,253,254,255,253,255,254
254,253,253,253,253,251,252,251,253,253,251,250,252,253,253,254
255,252,252,254,251,252,255,255,250,254,252,252,251,253,255,254
255,251,252,255,251,252,252,247,253,247,253,252,254,250,254,254
253,254,249,250,252,254,242,40,5,71,245,250,253,255,254,255
252,184,12,5,0,1,10,0,53,232,255,253,253,252,252,255
254,250,245,251,255,248,234,63,231,254,252,253,252,254,254,254
255,255,252,246,179,47,102,225,255,254,252,253,254,252,252,253
249,250,165,12,138,243,254,255,243,253,253,253,255,253,254,254
253,251,167,4,6,3,0,1,46,233,251,252,251,253,253,254
253,252,251,247,253,254,255,254,203,19,88,244,255,254,253,254
254,252,252,251,252,253,250,252,253,246,250,252,252,252,253,254
252,254,251,251,252,253,255,255,253,249,250,255,255,255,253,253
254,255,254,255,252,252,252,254,253,254,252,253,250,252,253,255
253,254,255,255,253,255,252,253,254,251,253,255,251,254,254,255
255,255,254,254,254,253,254,253,255,255,254,254,254,253,253,254
