251,254,255,255,255,255,254,255,251,252,255,254,255,255,255,255
255,254,254,254,255,254,254,254,254,254,254,254,253,255,255,255
255,255,255,255,254,254,253,253,254,254,255,254,254,255,255,254
255,255,254,254,254,252,253,253,252,255,254,255,254,254,255,254
254,254,255,254,254,252,252,252,253,254,253,252,253,253,255,255
255,255,255,254,253,229,165,251,253,252,253,252,252,254,254,255
254,254,254,253,252,242,140,234,111,221,240,247,251,255,253,254
255,255,254,252,251,222,137,167,57,236,135,151,250,255,255,253
252,252,254,254,253,236,149,78,134,233,124,233,254,255,255,255
254,254,254,252,252,216,51,119,151,127,194,251,255,255,255,255
255,253,252,252,253,248,229,224,48,148,248,252,253,254,255,255
255,254,254,254,253,254,252,253,205,248,252,254,254,255,255,255
255,253,253,253,251,254,254,253,253,251,252,254,254,255,255,254
255,255,255,254,255,254,255,255,255,255,254,254,254,255,255,255
254,254,255,255,254,255,255,255,255,254,254,255,255,255,255,255
255,255,255,254,255,255,255,255,255,255,255,254,255,255,254,255
