255,255,254,255,255,255,255,254,253,253,255,254,255,255,254,255
255,254,255,252,248,255,255,255,255,255,252,254,255,255,0,254
255,251,255,255,255,255,255,253,253,252,255,255,253,253,5,253
255,254,253,253,253,255,253,255,255,254,255,251,252,255,0,255
255,255,255,255,255,252,255,254,252,255,255,254,255,255,0,255
251,255,254,0,254,255,253,255,255,255,250,255,252,252,1,255
255,255,254,1,2,255,252,255,255,255,255,250,255,255,0,251
255,253,255,255,0,255,255,254,254,254,254,255,255,254,0,255
255,255,252,255,255,0,255,253,0,0,255,255,253,0,251,255
255,252,255,255,250,0,255,253,0,3,253,249,255,0,255,253
255,255,254,253,255,255,0,255,0,0,1,255,255,3,251,255
255,251,255,255,255,253,0,0,0,255,0,255,254,0,255,255
254,255,255,252,253,255,255,1,0,254,255,2,0,255,255,253
252,255,254,254,255,255,251,255,255,255,254,250,255,255,255,255
255,255,255,253,255,252,255,255,253,254,255,255,252,255,251,255
255,255,253,255,254,255,255,254,255,254,254,255,252,255,254,255
