255,255,252,255,254,254,255,255,255,255,255,253,255,253,255,254
252,255,254,255,255,255,255,252,253,254,255,255,255,252,255,255
255,255,254,254,255,255,255,255,255,255,253,255,255,253,255,253
254,254,255,251,255,255,255,254,255,251,254,255,0,255,255,255
255,251,3,255,253,255,252,255,255,255,255,255,0,255,252,255
255,255,0,0,255,250,255,253,253,255,250,0,5,250,254,254
253,255,255,0,255,255,255,0,253,255,255,0,254,255,255,253
255,253,255,0,253,254,255,1,0,255,255,0,255,254,252,255
254,255,255,255,0,255,255,0,0,255,254,0,255,255,255,255
255,255,252,255,1,255,253,0,0,3,0,0,255,255,253,255
253,255,255,255,251,1,2,255,253,1,0,255,253,255,255,255
255,253,255,255,255,0,1,254,255,251,252,255,255,254,255,253
251,255,255,254,254,255,255,255,255,254,255,254,255,253,255,254
255,255,255,253,255,255,253,255,255,255,255,250,255,252,252,255
253,255,255,255,253,254,255,255,254,255,254,255,255,255,255,255
255,255,252,255,254,255,253,255,255,255,255,254,255,254,255,254
