252,252,255,255,251,255,255,255,250,252,254,255,255,255,255,255
255,253,254,252,254,253,251,252,254,253,253,254,254,253,254,255
254,253,255,253,255,252,254,255,253,251,252,253,254,255,254,253
255,254,254,252,253,253,252,252,253,247,193,96,251,253,253,254
254,253,254,253,252,252,254,251,252,221,80,125,253,253,254,253
253,250,255,144,195,253,232,241,253,200,113,225,251,253,253,253
254,255,253,86,193,231,105,135,254,181,123,235,252,254,254,254
254,254,254,135,164,120,21,79,250,162,138,244,253,254,252,253
254,253,254,230,2,40,186,60,205,101,216,254,252,254,255,254
251,252,252,243,152,187,231,84,177,117,254,251,254,254,254,253
255,252,250,254,253,253,253,178,12,137,252,254,250,253,254,254
254,254,253,251,254,253,253,199,186,249,252,252,252,254,253,253
252,252,253,253,253,251,253,252,254,251,252,252,251,255,254,254
253,253,253,253,252,253,252,255,253,253,253,253,253,255,255,255
253,253,255,255,254,254,253,253,254,254,253,253,252,255,254,255
255,254,254,254,254,254,255,255,255,255,253,253,255,255,254,254
