251,250,254,255,252,253,255,255,250,253,255,254,255,254,254,255
254,254,252,252,253,253,254,252,253,254,253,253,254,254,254,254
254,252,255,252,254,253,254,253,253,254,254,253,254,254,253,254
255,255,254,252,251,252,254,255,253,250,254,254,253,254,253,254
255,254,254,253,251,255,253,251,251,254,253,252,254,254,253,254
255,254,252,250,253,211,215,254,253,247,225,254,254,253,254,254
253,253,254,255,253,118,175,253,254,204,74,255,254,254,254,254
254,255,251,253,251,74,233,253,234,111,25,200,254,254,253,253
249,250,253,252,216,83,253,255,167,52,43,255,255,254,255,255
255,255,251,252,254,145,207,253,143,143,87,254,254,254,254,255
253,253,252,251,254,73,175,176,141,197,120,230,254,253,255,254
255,254,255,253,254,166,79,178,252,255,94,235,254,255,255,253
254,254,254,254,255,254,255,254,255,251,251,254,254,254,254,255
254,255,255,254,254,255,254,254,254,251,252,254,254,254,254,255
254,254,254,255,254,253,255,254,255,254,254,254,255,254,253,255
255,254,255,254,254,255,253,255,255,255,253,255,253,255,254,254
