255,255,255,255,254,255,255,255,255,254,255,255,254,253,255,253
255,253,255,255,255,255,253,254,254,254,255,250,255,255,255,255
253,255,255,255,255,0,255,255,255,255,254,254,255,253,252,253
255,255,252,253,255,0,253,255,253,255,254,255,251,251,255,255
251,255,255,255,255,0,255,255,254,254,255,253,255,255,250,253
255,251,255,0,0,0,4,0,3,252,253,255,252,253,255,255
255,254,250,255,254,3,255,255,255,254,255,253,254,255,254,255
255,255,255,253,255,0,253,255,253,255,255,254,255,252,255,254
255,253,255,255,254,0,254,255,255,255,253,254,255,255,253,255
254,254,251,254,255,0,255,253,252,252,255,255,255,255,255,254
254,255,255,252,255,0,3,254,255,255,251,253,254,255,252,255
254,255,251,255,254,252,0,255,250,255,255,255,255,255,254,255
254,253,255,255,255,255,2,0,2,0,255,253,255,254,255,253
254,254,255,255,252,255,255,251,255,254,255,255,252,255,255,254
255,255,249,255,255,254,254,255,255,252,255,255,252,254,255,255
255,251,255,253,254,255,255,254,255,255,253,252,255,255,254,255
