255,255,253,252,255,254,254,253,253,255,255,252,255,254,255,255
251,255,255,255,255,252,255,255,255,253,253,255,251,255,255,255
255,255,255,248,255,255,254,253,253,255,255,255,255,255,252,255
252,255,251,255,255,251,255,255,254,254,255,251,255,255,253,255
255,252,254,255,252,0,255,253,254,255,251,3,254,254,254,255
252,255,255,252,255,3,249,255,255,251,255,0,254,255,255,249
255,252,253,255,254,0,255,255,255,255,0,1,254,255,253,255
255,255,255,255,251,2,2,252,253,2,0,0,254,254,255,255
255,253,254,255,255,255,0,0,0,255,255,0,254,255,252,255
253,255,255,253,255,254,254,255,253,255,252,2,252,255,255,253
255,255,255,251,255,255,253,253,255,255,253,0,255,253,255,255
252,255,255,255,255,252,255,254,252,254,3,3,247,255,254,255
255,250,255,254,250,255,255,255,255,0,0,255,255,254,254,255
252,255,254,255,255,255,250,254,254,0,255,255,254,255,253,255
255,253,255,253,255,252,255,255,252,255,253,255,255,255,252,255
254,255,254,255,255,255,253,254,255,251,255,255,255,253,255,253
