255,251,255,253,254,255,252,255,255,255,255,253,255,255,253,255
252,254,255,255,253,255,255,252,252,255,255,253,254,255,255,255
255,254,251,255,255,251,255,255,255,255,255,255,255,255,251,254
255,255,255,253,255,255,251,254,255,253,255,254,0,255,255,255
253,255,254,252,255,255,255,255,255,254,255,255,0,255,252,254
254,255,3,0,255,252,253,254,0,255,252,255,1,255,255,254
255,254,255,3,0,254,255,255,4,0,255,0,255,253,255,255
254,255,253,254,2,255,252,254,0,0,253,2,254,255,255,254
254,255,252,252,255,1,255,0,255,0,1,1,254,253,255,253
255,253,255,255,253,0,0,0,253,255,0,254,255,255,253,255
254,255,251,254,254,255,0,255,255,253,255,255,253,254,255,255
255,255,255,254,255,254,255,253,253,255,255,255,255,255,255,252
255,252,255,254,252,254,254,255,255,254,252,255,253,255,255,255
252,255,255,255,255,255,253,254,252,253,255,252,255,255,253,255
253,255,255,255,252,255,254,255,255,255,251,255,255,255,255,255
255,254,253,255,255,253,255,253,255,251,255,255,253,255,254,255
