254,255,253,254,253,253,255,255,255,255,254,254,253,255,253,254
255,251,255,255,255,255,251,255,254,252,255,255,255,251,255,255
255,254,255,255,251,250,255,254,255,254,252,254,254,255,255,254
255,255,255,253,255,255,255,254,255,251,255,255,255,253,255,253
255,252,252,255,1,251,254,255,255,255,252,254,255,255,252,255
254,254,255,255,253,2,255,252,255,255,255,0,254,255,254,255
255,254,254,251,255,255,0,255,255,251,255,0,254,255,255,253
254,255,255,255,254,255,2,0,255,255,0,0,255,252,254,255
255,255,255,255,253,254,255,0,255,255,0,255,252,254,255,255
254,255,252,255,255,255,253,0,0,254,3,249,255,255,250,255
255,252,255,253,251,254,255,255,1,0,255,255,254,253,255,255
255,252,253,252,255,254,254,255,0,0,253,253,255,254,253,255
253,255,255,253,255,254,255,255,253,255,253,255,255,249,255,251
255,255,250,255,255,254,255,254,255,255,254,254,250,255,255,254
254,252,255,252,255,252,255,255,255,250,252,255,255,253,255,255
255,255,254,255,254,255,255,253,254,255,255,254,255,254,255,254
