252,251,254,255,254,252,255,255,250,250,253,251,255,255,255,255
255,254,254,255,253,252,250,252,254,254,251,254,255,255,255,255
254,254,254,254,255,253,252,253,252,253,254,254,254,255,255,255
255,255,254,254,255,255,255,251,249,254,255,253,254,254,254,255
255,255,255,254,255,254,252,252,255,254,251,254,253,253,254,255
255,255,253,252,255,229,168,246,253,253,253,254,254,254,254,254
253,253,253,252,254,156,133,254,254,253,253,252,254,252,255,252
254,254,254,250,250,172,100,240,255,254,206,240,253,253,254,253
250,251,253,253,255,231,150,230,250,237,68,234,255,255,255,255
254,254,254,252,254,217,58,202,222,61,22,236,253,254,254,255
254,252,253,252,253,241,117,90,98,186,63,221,255,254,253,255
253,253,252,252,253,253,254,229,223,234,167,255,255,254,255,255
255,255,255,255,254,254,253,254,255,255,254,255,255,255,255,255
255,255,255,255,254,253,253,253,254,254,251,253,254,253,255,255
255,255,255,254,255,254,254,253,254,254,253,252,255,255,255,255
255,255,254,255,255,254,253,253,255,255,253,254,255,255,255,254
