253,252,255,254,254,255,255,254,251,253,254,254,254,254,255,255
255,255,254,253,255,255,253,253,254,252,253,254,254,255,255,255
255,253,255,254,253,252,252,253,254,253,252,252,254,255,254,254
253,254,253,254,254,253,254,254,253,251,254,252,255,254,255,255
254,254,254,254,253,253,253,254,248,248,250,254,253,254,254,255
254,254,253,254,255,253,253,252,194,76,223,252,254,252,255,255
254,253,208,170,251,252,252,255,194,121,244,254,253,252,254,253
254,255,227,77,127,246,251,250,164,93,237,253,253,254,254,253
253,252,255,232,121,121,250,255,193,188,253,252,253,252,255,255
251,254,250,252,254,83,188,248,119,160,251,254,253,254,253,254
254,253,252,254,255,199,71,175,149,193,253,253,254,252,254,255
254,252,251,253,250,253,203,51,30,176,250,253,252,253,253,255
254,255,254,253,253,254,246,139,217,255,254,255,254,254,254,254
254,254,253,253,253,254,252,254,253,251,253,253,254,254,255,255
254,253,254,253,252,254,251,252,253,253,255,253,254,255,254,255
254,255,255,255,254,253,254,251,254,253,255,253,255,255,255,255
