252,252,254,255,255,253,254,255,252,251,254,254,255,255,255,255
253,255,255,254,254,253,255,251,252,252,254,254,254,254,255,255
254,255,255,255,254,255,252,252,254,252,254,254,253,253,254,254
255,254,253,252,253,253,252,253,254,255,247,254,254,254,255,253
255,255,252,254,253,251,251,254,245,120,72,255,255,255,255,254
254,254,253,253,253,243,217,251,240,94,91,249,254,254,255,255
254,253,253,254,254,217,32,124,178,21,112,253,252,252,254,255
254,255,255,253,255,249,201,130,149,143,142,253,253,254,254,254
251,253,253,253,254,253,254,255,229,82,166,252,253,252,255,255
255,255,254,253,253,240,192,239,209,70,211,253,252,252,254,255
255,254,254,253,252,236,108,136,181,80,224,253,253,252,254,254
254,255,254,252,254,253,193,35,24,152,251,252,255,253,254,254
255,254,252,255,254,252,254,221,248,254,253,252,252,254,254,254
253,253,255,254,254,252,253,252,251,253,251,252,254,253,253,254
254,254,254,255,254,253,251,251,255,253,252,255,253,253,254,254
255,255,253,255,254,254,255,252,254,255,254,253,255,255,255,254
