252,255,254,255,255,255,255,255,255,255,253,255,254,255,255,255
255,255,254,252,255,252,252,255,254,252,255,254,254,255,255,254
254,252,255,253,255,255,255,253,255,255,252,255,255,251,255,254
255,255,249,255,252,249,255,255,255,254,253,255,0,255,255,255
255,253,254,254,2,2,255,255,254,252,255,0,4,252,255,250
255,254,254,255,251,1,251,255,255,255,253,0,255,255,255,255
255,255,252,253,255,1,255,255,252,254,255,2,254,251,255,254
254,251,255,255,252,255,1,255,255,255,0,251,255,255,254,255
254,255,254,255,255,253,3,0,255,254,0,255,254,254,254,255
255,254,255,250,255,254,253,3,0,2,0,255,255,255,255,255
252,255,254,255,254,255,255,253,255,0,255,253,254,255,253,253
255,255,255,254,255,253,255,255,0,255,255,254,251,255,255,255
255,254,253,254,254,255,0,1,252,255,252,255,255,253,255,255
255,255,254,255,255,0,0,255,255,246,255,255,255,255,255,251
253,253,255,0,0,0,255,254,253,255,255,252,255,251,255,255
255,255,255,252,255,254,253,255,255,255,254,254,255,255,253,255
