253,254,254,255,253,253,254,255,252,254,255,253,255,253,255,255
253,253,254,255,253,251,253,255,252,255,253,252,252,250,252,253
252,255,253,253,255,252,252,250,255,252,251,254,254,255,255,255
253,254,254,253,251,253,252,250,253,252,252,252,228,188,247,253
254,255,250,253,247,178,202,255,248,252,250,239,1,100,247,252
254,254,254,254,229,119,179,253,255,252,255,209,74,237,253,253
254,253,253,254,220,67,158,248,252,254,231,145,129,254,255,254
254,254,253,252,248,164,135,238,253,255,122,155,254,253,254,253
252,251,253,253,251,245,98,208,249,193,103,218,254,255,255,255
253,253,253,255,249,220,92,207,242,128,163,253,250,253,255,255
253,254,254,250,253,225,72,95,230,112,185,254,253,252,254,255
255,253,253,253,253,252,140,82,81,195,243,252,253,252,254,253
255,253,253,254,254,251,247,62,215,255,254,254,254,254,254,255
254,255,255,254,254,255,219,74,254,253,254,254,252,254,255,255
254,254,254,254,253,255,254,250,253,253,251,253,255,254,254,255
255,255,254,254,254,255,253,253,253,254,255,253,253,255,254,255
