255,253,255,253,255,255,252,255,255,251,255,254,254,255,255,254
253,255,255,255,253,255,255,254,255,255,251,255,255,252,254,255
254,255,252,255,255,254,250,255,253,251,255,253,251,255,255,253
255,255,255,251,255,255,255,254,255,255,255,255,255,253,252,255
250,252,255,255,252,255,253,255,255,250,254,255,254,255,255,251
255,255,255,250,0,255,254,255,253,1,255,255,254,252,254,255
249,255,255,255,1,251,255,254,255,1,254,251,255,252,255,254
255,254,255,252,1,255,251,255,255,0,255,255,252,255,255,254
255,254,251,255,0,253,255,255,255,0,0,255,254,253,255,254
254,254,255,255,0,255,254,251,1,255,2,255,254,255,249,255
255,255,252,251,3,0,253,255,0,254,0,255,255,255,255,252
255,252,255,255,254,3,1,0,253,255,255,0,255,252,255,255
255,252,255,255,249,255,252,253,255,255,251,254,255,254,253,255
252,255,249,255,255,255,255,255,254,255,253,255,254,255,255,252
253,255,255,253,255,251,254,254,255,253,255,252,255,253,255,255
254,255,253,254,255,255,254,255,253,255,255,255,253,255,255,255
