255,255,252,255,255,255,254,255,255,255,254,254,255,255,254,255
255,255,255,254,248,255,254,254,255,253,255,255,254,255,255,255
254,255,251,255,255,254,252,255,254,255,253,254,253,255,250,255
254,254,255,255,255,255,255,254,255,255,255,255,255,255,252,255
255,255,0,255,253,252,0,255,252,255,255,255,0,255,255,255
255,252,0,255,255,255,0,1,255,255,255,255,0,255,255,253
255,255,255,1,253,250,1,2,255,253,255,255,0,255,255,255
253,255,252,1,255,255,0,0,254,254,255,0,255,255,255,255
253,254,255,255,0,255,0,0,255,255,255,0,255,253,255,253
255,255,255,254,1,252,0,254,0,255,252,2,253,255,255,255
253,255,252,254,0,5,255,255,1,255,0,251,255,255,252,255
255,255,255,255,254,0,254,254,255,0,6,251,255,250,255,255
255,255,253,251,255,255,252,255,252,0,252,255,254,255,255,254
254,255,254,255,255,252,255,255,255,255,255,250,255,255,255,253
255,251,255,254,255,255,251,255,252,255,251,255,255,251,255,255
255,255,253,255,255,253,255,253,255,251,255,253,255,255,252,255
