252,252,253,254,253,254,255,255,252,250,254,255,254,255,255,255
254,252,253,254,251,255,252,254,252,254,255,251,253,254,255,254
254,255,253,252,253,254,254,250,255,254,254,254,254,253,253,255
254,253,253,253,253,252,253,255,251,251,252,253,252,254,254,255
253,253,255,251,255,239,203,243,240,160,197,255,249,253,254,252
253,254,252,254,254,194,106,222,228,121,184,252,254,254,254,253
254,255,253,254,250,179,99,223,92,59,211,255,255,254,254,253
254,255,252,253,251,228,94,14,90,89,237,249,254,253,252,253
251,250,255,250,210,176,255,255,195,101,253,254,251,254,255,255
255,255,252,254,147,76,226,253,167,117,254,253,253,253,254,254
251,254,253,254,194,68,188,255,135,142,253,250,254,254,253,255
255,253,252,253,226,91,84,126,141,208,253,254,253,255,254,255
255,252,253,252,253,192,58,176,251,251,253,253,253,254,254,255
252,253,254,254,254,254,253,254,255,254,254,254,255,255,254,255
253,253,253,253,255,252,254,254,255,255,254,252,253,254,255,255
255,255,254,254,254,254,254,254,255,255,254,254,254,255,254,255
