255,254,255,255,254,254,255,254,255,253,255,253,255,253,255,254
253,255,252,255,253,255,254,255,255,255,252,251,255,255,251,255
255,255,254,255,255,255,250,255,252,254,255,255,249,255,253,255
252,255,253,255,255,250,255,254,255,255,251,255,255,252,255,254
255,255,253,255,255,255,253,255,255,253,255,255,253,252,255,253
255,249,255,254,255,255,253,255,0,0,0,255,254,254,255,255
253,255,255,253,254,0,1,0,0,2,0,255,255,252,253,253
254,254,255,255,255,251,254,255,255,0,255,252,255,255,255,255
255,253,254,255,253,254,254,255,2,0,255,255,254,255,254,255
255,255,253,252,255,255,253,0,0,255,252,255,253,255,255,251
254,253,255,255,255,0,0,1,0,255,255,255,253,255,253,255
255,253,253,255,253,0,255,255,1,0,0,0,4,0,255,254
251,255,253,254,255,254,255,250,255,255,255,254,252,254,255,254
255,251,255,255,255,250,254,255,255,254,255,255,255,255,255,255
250,255,252,253,252,255,255,255,254,255,255,253,255,253,250,255
255,252,255,255,255,251,255,252,255,255,254,254,255,255,255,253
